unit_id,doc_index,doc_name,doc_statement,doc_ground_truth_abc_label,doc_ground_truth_politifact_label,doc_source,doc_correctness_value,doc_neutrality_value,doc_comprehensibility_value,doc_precision_value,doc_completeness_value,doc_speaker's-trustworthiness_value,doc_informativeness_value,doc_overall-truthfulness_value,doc_confidence_value
unit_191,1,Liberal_Positive_doc5,NSW Premier Barry OFarrell says his Government has increased the amount of hazard reduction twoandahalf times,positive,,abc,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,-2.0
unit_191,2,Labor_Negative_doc5,Anthony Albanese says the rules on MP entitlements are pretty clear,negative,,abc,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-2.0
unit_191,4,DEM_FALSE_doc1,Weve seen in this last year tremendous things happening including our unemployment rate come down 2 percentage points,,false,politifact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0
unit_191,6,REP_LIE_doc1,If a President Romney got a call from the president of the Mormon church he has no choice but to obey It is obedience over family and country,,pants-on-fire,politifact,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2,-2.0
unit_191,7,DEM_BARELYTRUE_doc1,Social Security has not contributed to the debt and the deficits,,barely-true,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.0
unit_191,8,DEM_HALFTRUE_doc1,Central Falls schools are overfunded by state money by as much as 8 million,,half-true,politifact,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2,-2.0
unit_191,9,REP_MOSTLYTRUE_doc1,22 times Barack Obama said he did not have the authority to implement this type of antideportation measure And then the day after he signed this into law he said quote I just changed the law,,mostly-true,politifact,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,-2.0
unit_191,10,REP_TRUE_doc1,House Speaker Dean Cannon says that freshmen lawmakers account for onethird of the 120member House and that twothirds of the chamber have two years or less experience,,true,politifact,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2,0.0
unit_193,1,DEM_HALFTRUE_doc1,Central Falls schools are overfunded by state money by as much as 8 million,,half-true,politifact,-1.0,-1.0,1.0,0.0,-1.0,-2.0,-1.0,-1,-2.0
unit_193,2,DEM_BARELYTRUE_doc1,Social Security has not contributed to the debt and the deficits,,barely-true,politifact,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2,1.0
unit_193,3,REP_TRUE_doc1,House Speaker Dean Cannon says that freshmen lawmakers account for onethird of the 120member House and that twothirds of the chamber have two years or less experience,,true,politifact,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,1,-2.0
unit_193,4,REP_MOSTLYTRUE_doc1,22 times Barack Obama said he did not have the authority to implement this type of antideportation measure And then the day after he signed this into law he said quote I just changed the law,,mostly-true,politifact,0.0,-1.0,1.0,1.0,1.0,-2.0,0.0,0,-1.0
unit_193,5,DEM_FALSE_doc1,Weve seen in this last year tremendous things happening including our unemployment rate come down 2 percentage points,,false,politifact,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1,1.0
unit_193,6,REP_LIE_doc1,If a President Romney got a call from the president of the Mormon church he has no choice but to obey It is obedience over family and country,,pants-on-fire,politifact,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0,1.0
unit_193,8,Liberal_Positive_doc5,NSW Premier Barry OFarrell says his Government has increased the amount of hazard reduction twoandahalf times,positive,,abc,-1.0,-1.0,2.0,2.0,1.0,-1.0,0.0,-1,0.0
unit_193,9,Labor_Negative_doc5,Anthony Albanese says the rules on MP entitlements are pretty clear,negative,,abc,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1,-1.0
unit_193,10,Labor_In_Between_doc7,Our support and coinvestment for the car industry in Australia equals the equivalent of about 18 per head per year Mr Rudd saidIn the United States it is something like 90 per head per year and in Germany it is 96 per head per year,in-between,,abc,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1,0.0
unit_195,0,DEM_HALFTRUE_doc1,Central Falls schools are overfunded by state money by as much as 8 million,,half-true,politifact,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1,-1.0
unit_195,3,DEM_FALSE_doc1,Weve seen in this last year tremendous things happening including our unemployment rate come down 2 percentage points,,false,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_195,4,DEM_BARELYTRUE_doc1,Social Security has not contributed to the debt and the deficits,,barely-true,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_195,5,REP_MOSTLYTRUE_doc1,22 times Barack Obama said he did not have the authority to implement this type of antideportation measure And then the day after he signed this into law he said quote I just changed the law,,mostly-true,politifact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
unit_195,6,REP_TRUE_doc1,House Speaker Dean Cannon says that freshmen lawmakers account for onethird of the 120member House and that twothirds of the chamber have two years or less experience,,true,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_195,7,REP_LIE_doc1,If a President Romney got a call from the president of the Mormon church he has no choice but to obey It is obedience over family and country,,pants-on-fire,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_195,8,Liberal_Positive_doc5,NSW Premier Barry OFarrell says his Government has increased the amount of hazard reduction twoandahalf times,positive,,abc,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
unit_195,9,Labor_In_Between_doc7,Our support and coinvestment for the car industry in Australia equals the equivalent of about 18 per head per year Mr Rudd saidIn the United States it is something like 90 per head per year and in Germany it is 96 per head per year,in-between,,abc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_195,10,Labor_Negative_doc5,Anthony Albanese says the rules on MP entitlements are pretty clear,negative,,abc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_197,0,REP_TRUE_doc1,House Speaker Dean Cannon says that freshmen lawmakers account for onethird of the 120member House and that twothirds of the chamber have two years or less experience,,true,politifact,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1.0
unit_197,1,DEM_HALFTRUE_doc1,Central Falls schools are overfunded by state money by as much as 8 million,,half-true,politifact,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,1.0
unit_197,4,DEM_BARELYTRUE_doc1,Social Security has not contributed to the debt and the deficits,,barely-true,politifact,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,1.0
unit_197,5,REP_LIE_doc1,If a President Romney got a call from the president of the Mormon church he has no choice but to obey It is obedience over family and country,,pants-on-fire,politifact,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0,1.0
unit_197,6,DEM_FALSE_doc1,Weve seen in this last year tremendous things happening including our unemployment rate come down 2 percentage points,,false,politifact,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2,1.0
unit_197,7,REP_MOSTLYTRUE_doc1,22 times Barack Obama said he did not have the authority to implement this type of antideportation measure And then the day after he signed this into law he said quote I just changed the law,,mostly-true,politifact,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1.0
unit_197,8,Labor_Negative_doc5,Anthony Albanese says the rules on MP entitlements are pretty clear,negative,,abc,1.0,2.0,1.0,-1.0,0.0,1.0,2.0,1,2.0
unit_197,9,Labor_In_Between_doc7,Our support and coinvestment for the car industry in Australia equals the equivalent of about 18 per head per year Mr Rudd saidIn the United States it is something like 90 per head per year and in Germany it is 96 per head per year,in-between,,abc,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1.0
unit_197,10,Liberal_Positive_doc5,NSW Premier Barry OFarrell says his Government has increased the amount of hazard reduction twoandahalf times,positive,,abc,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0,1.0
unit_199,0,REP_LIE_doc1,If a President Romney got a call from the president of the Mormon church he has no choice but to obey It is obedience over family and country,,pants-on-fire,politifact,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,-1.0
unit_199,1,DEM_BARELYTRUE_doc1,Social Security has not contributed to the debt and the deficits,,barely-true,politifact,-1.0,-1.0,2.0,2.0,0.0,0.0,0.0,-1,-1.0
unit_199,3,REP_MOSTLYTRUE_doc1,22 times Barack Obama said he did not have the authority to implement this type of antideportation measure And then the day after he signed this into law he said quote I just changed the law,,mostly-true,politifact,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,1,-1.0
unit_199,4,DEM_FALSE_doc1,Weve seen in this last year tremendous things happening including our unemployment rate come down 2 percentage points,,false,politifact,1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,1,-1.0
unit_199,5,DEM_HALFTRUE_doc1,Central Falls schools are overfunded by state money by as much as 8 million,,half-true,politifact,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1,-2.0
unit_199,6,REP_TRUE_doc1,House Speaker Dean Cannon says that freshmen lawmakers account for onethird of the 120member House and that twothirds of the chamber have two years or less experience,,true,politifact,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,-1.0
unit_199,8,Liberal_Positive_doc5,NSW Premier Barry OFarrell says his Government has increased the amount of hazard reduction twoandahalf times,positive,,abc,1.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,1,-2.0
unit_199,9,Labor_In_Between_doc7,Our support and coinvestment for the car industry in Australia equals the equivalent of about 18 per head per year Mr Rudd saidIn the United States it is something like 90 per head per year and in Germany it is 96 per head per year,in-between,,abc,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,-2.0
unit_199,10,Labor_Negative_doc5,Anthony Albanese says the rules on MP entitlements are pretty clear,negative,,abc,0.0,2.0,1.0,-2.0,-2.0,1.0,-2.0,0,0.0
unit_0,0,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,-1.0,-2.0,1.0,-2.0,-2.0,-1.0,-1.0,0,-1.0
unit_0,1,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,-1.0,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
unit_0,2,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0,-1.0
unit_0,3,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,-1.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-1,1.0
unit_0,5,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,-1.0,-2.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1,0.0
unit_0,7,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1,1.0
unit_0,8,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,-2.0,-1.0,1.0,-1.0,-1.0,-2.0,-1.0,-2,2.0
unit_0,9,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0
unit_0,10,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2,2.0
unit_4,0,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1,-2.0
unit_4,1,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,0.0,-2.0,1.0,0.0,-2.0,-1.0,-1.0,0,-2.0
unit_4,3,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,0.0,-2.0,1.0,0.0,-1.0,-1.0,-1.0,0,-2.0
unit_4,5,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1,-1.0
unit_4,6,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,0.0,-2.0,1.0,-1.0,-2.0,0.0,1.0,0,-2.0
unit_4,7,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0,-2.0
unit_4,8,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,0,-2.0
unit_4,9,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,-1.0,-1.0,1.0,1.0,-2.0,0.0,1.0,-1,-2.0
unit_4,10,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,0,-2.0
unit_6,2,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,-2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-2,-2.0
unit_6,3,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1,-2.0
unit_6,4,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1,-2.0
unit_6,5,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1,-2.0
unit_6,6,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,-1.0,-2.0,1.0,1.0,1.0,-1.0,1.0,2,-2.0
unit_6,7,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,-1.0,-2.0,0.0,0.0,0.0,-1.0,1.0,2,-2.0
unit_6,8,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,-2.0
unit_6,9,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2,-2.0
unit_6,10,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,-1.0
unit_8,1,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0
unit_8,3,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,0.0
unit_8,4,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1.0
unit_8,5,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1.0
unit_8,6,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0.0
unit_8,7,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0
unit_8,8,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1.0
unit_8,9,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0,1.0
unit_8,10,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,-1,0.0
unit_10,0,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0
unit_10,1,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
unit_10,2,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
unit_10,3,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0,0.0
unit_10,4,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2,1.0
unit_10,5,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0.0
unit_10,6,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0.0
unit_10,7,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0
unit_10,10,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,0.0
unit_12,0,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1,-1.0
unit_12,1,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1.0
unit_12,2,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,-1.0,1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2,-1.0
unit_12,4,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1,1.0
unit_12,5,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1,1.0
unit_12,6,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0
unit_12,8,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0
unit_12,9,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,-1.0,-1.0,1.0,2.0,1.0,1.0,1.0,-2,-1.0
unit_12,10,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,1.0,1.0,1.0,-1.0,-2.0,1.0,1.0,1,-1.0
unit_14,1,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1.0
unit_14,2,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0,0.0
unit_14,3,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,-1.0
unit_14,4,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0
unit_14,5,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1,2.0
unit_14,6,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1,0.0
unit_14,8,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1,0.0
unit_14,9,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,1.0
unit_14,10,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1,1.0
unit_16,0,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2,1.0
unit_16,1,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,2.0
unit_16,2,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1.0
unit_16,3,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0
unit_16,4,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1,1.0
unit_16,7,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
unit_16,8,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1,1.0
unit_16,9,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0
unit_16,10,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0
unit_18,0,DEM_TRUE_doc10,Says Rep Jim Weidner proposed a bill taking away health care for 80000 of Oregons children,,true,politifact,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1,0.0
unit_18,3,DEM_FALSE_doc10,FACT Nothing in Obamacare forces people out of their health plans,,false,politifact,0.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1,0.0
unit_18,4,REP_MOSTLYTRUE_doc10,Florida ranks first in the nation for access to free prekindergarten,,mostly-true,politifact,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1,-2.0
unit_18,5,REP_BARELYTRUE_doc10,Assembly Democrats wanted to raise the gas tax by 24 billion We said no to thatTheyre down on the ground Theyre sweating Theyre twitching Its ugly cause I keep saying no,,barely-true,politifact,1.0,0.0,2.0,1.0,0.0,-2.0,1.0,1,-1.0
unit_18,6,DEM_HALFTRUE_doc10,Says his office has already recovered over 2 billion from Wall Street for the workers retirees and investors who were harmed,,half-true,politifact,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1,-2.0
unit_18,7,REP_LIE_doc10,Says Obamacare is the largest middleclass tax increase in history,,pants-on-fire,politifact,0.0,-1.0,0.0,0.0,1.0,-2.0,0.0,-2,-1.0
unit_18,8,Liberal_Positive_doc6,Finance Minister Mathias Cormann says privatising Medibank Private wont cause premiums to increase,positive,,abc,0.0,-1.0,0.0,1.0,0.0,-1.0,-2.0,-1,-2.0
unit_18,9,Liberal_In_Between_doc2,Scrapping the carbon tax means every household will be 550 a year better off,in-between,,abc,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1,-2.0
unit_18,10,Labor_Negative_doc10,Bill Shorten says Tony Abbott and Christopher Pyne are to blame for WAs Barnett Government cutting 183 million from education and culling 360 teachers and 350 teachers aides and support staff,negative,,abc,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,-1,-1.0
unit_20,0,Liberal_Positive_doc7,Malcolm Turnbull says Australian farmers are among the least subsidised in the world,positive,,abc,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1,1.0
unit_20,1,Liberal_In_Between_doc4,If you are spending over 1 billion a year on additional bureaucracies you are not spending it on patients That is the reality and people know it as theyre waiting longer to see their GPThey know it as theyre waiting longer for elective surgery around the country,in-between,,abc,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1,0.0
unit_20,2,Labor_Negative_doc9,Anthony Albanese says eight out of the worlds top 10 airlines are majority governmentowned,negative,,abc,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1,0.0
unit_20,4,REP_BARELYTRUE_doc9,I have cut taxes 63 times including a 2006 property tax reduction that ranks as the largest in state history,,barely-true,politifact,0.0,-2.0,-1.0,0.0,1.0,0.0,1.0,-1,0.0
unit_20,5,REP_FALSE_doc9,More Americans receive food aid than work in the private sector,,false,politifact,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0,1.0
unit_20,6,REP_LIE_doc9,Ninetyfour percent of small businesses will face higher taxes under the Democrats plan,,pants-on-fire,politifact,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0,1.0
unit_20,8,DEM_HALFTRUE_doc9,Greg Abbott defended more than 5 billion in public school funding cuts in fighting hundreds of school districts in court,,half-true,politifact,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1,1.0
unit_20,9,DEM_MOSTLYTRUE_doc9,Says Mitch McConnell credits Republicans for recent economic improvements even though they took control of the Senate only days ago,,mostly-true,politifact,-1.0,0.0,-1.0,-2.0,0.0,1.0,0.0,-1,-2.0
